place_cat,place_name,place_address,place_lat,place_lon,place_detailsjson,place_src,place_srcassetid
food_venue,Asian Beer Cafe,"Shop 311, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",-37.81073331,144.963018917,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":560,""Seats - Outdoor"":127},""total_seats"":687}",City of Melbourne,com:food:105746:113f85f03796666a
food_venue,Asian Pavilion,"Shop 52, 45 Collins Street MELBOURNE VIC 3000",-37.81430615,144.972628037,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":14,""Seats - Outdoor"":13},""total_seats"":27}",City of Melbourne,com:food:102063:463c160883c138ba
food_venue,Askal Melbourne,165-167 Exhibition Street MELBOURNE VIC 3000,-37.81170899,144.970095605,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":99},""total_seats"":99}",City of Melbourne,com:food:103598:8d95eb250950bcf7
food_venue,Assembly,62 Pelham Street CARLTON VIC 3053,-37.80262373,144.967292667,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":6,""Seats - Indoor"":15},""total_seats"":21}",City of Melbourne,com:food:107557:cbcd610b74196279
food_venue,Assembly Store,60 Pelham Street CARLTON VIC 3053,-37.80262561,144.967335117,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Outdoor"":6,""Seats - Indoor"":15},""total_seats"":21}",City of Melbourne,com:food:107558:2b7fbf04e4495f4f
food_venue,Asuka Sushi,"Shop 21, Level 4 717 Bourke Street DOCKLANDS VIC 3008",-37.81864991,144.950258352,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":18,""Seats - Indoor"":28},""total_seats"":46}",City of Melbourne,com:food:578096:d5aedf98d4957077
food_venue,At The George,"Shop 5, Ground 470 Collins Street MELBOURNE VIC 3000",-37.81753764,144.958333858,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":10},""total_seats"":22}",City of Melbourne,com:food:102119:6ffb8d9714a20781
food_venue,Atrium 485,Part Ground North Tower 485 La Trobe Street MELBOURNE VIC 3000,-37.81275166,144.95495139,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":14},""total_seats"":14}",City of Melbourne,com:food:105460:bba6d90b802c2795
food_venue,Au79 Southbank,258 City Road SOUTHBANK VIC 3006,-37.82590804,144.959486577,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":8,""Seats - Indoor"":40},""total_seats"":48}",City of Melbourne,com:food:110389:4452b6c6bcf5604c
food_venue,Auction Rooms Cafe,103-107 Errol Street NORTH MELBOURNE VIC 3051,-37.8024571,144.949460849,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":28,""Seats - Indoor"":104},""total_seats"":132}",City of Melbourne,com:food:103426:69595c390dfc6e56
food_venue,Avist Cafe,101 Flemington Road NORTH MELBOURNE VIC 3051,-37.79844294,144.952705279,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40,""Seats - Outdoor"":34},""total_seats"":74}",City of Melbourne,com:food:103824:d64eec7659857a7c
food_venue,Axil Coffee Roasters,"Shop 6, Ground 441 Collins Street MELBOURNE VIC 3000",-37.8180082,144.959868643,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":45},""total_seats"":45}",City of Melbourne,com:food:708081:d43d55f4af10af2a
food_venue,Axil Coffee Roasters,Shop B01A 385 Bourke Street MELBOURNE VIC 3000,-37.81491502,144.962944195,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":65,""Seats - Outdoor"":10},""total_seats"":75}",City of Melbourne,com:food:597186:a0ac3e03531d7a47
food_venue,Axil Coffee Roasters,Kiosk 50 Lonsdale Street MELBOURNE VIC 3000,-37.8091842,144.970732451,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":71},""total_seats"":71}",City of Melbourne,com:food:603923:7501bf49cd455fa6
food_venue,Axil Coffee Roasters,Ground 1 Spring Street MELBOURNE VIC 3000,-37.8150568,144.97398012,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:108975:6a92d1f9446569bc
food_venue,Axil Coffee Roasters,Rear Ground 565 Bourke Street MELBOURNE VIC 3000,-37.81647428,144.957017939,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":80},""total_seats"":80}",City of Melbourne,com:food:101157:8f3f52189ded3130
food_venue,Axil Coffee Roasters,"Shop E6, 6 Southern Cross Lane MELBOURNE VIC 3000",-37.81281453,144.970109211,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":50},""total_seats"":62}",City of Melbourne,com:food:602997:48bf0060df9abd9d
food_venue,Axil Coffee Roasters (Flinders Gate),Ground 172 Flinders Street MELBOURNE VIC 3000,-37.81663861,144.968542835,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":14},""total_seats"":14}",City of Melbourne,com:food:104018:a8c9375a053d7ded
food_venue,Axil Coffee Roasters Melbourne Central,"Tenancy 89, Ground 360 Elizabeth Street MELBOURNE VIC 3000",-37.81084464,144.962061274,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":150},""total_seats"":150}",City of Melbourne,com:food:103311:ab4c066420dcf5af
food_venue,Ayams Chef,67-69 Coventry Street SOUTHBANK VIC 3006,-37.82998246,144.967959041,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":16,""Seats - Indoor"":80},""total_seats"":96}",City of Melbourne,com:food:627248:ee1cf6b2ba1fa86f
food_venue,Azuo Yogurt & Cake,321 La Trobe Street MELBOURNE VIC 3000,-37.81097638,144.959961235,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":11},""total_seats"":11}",City of Melbourne,com:food:105452:81674d7e579563f3
food_venue,B & B' Guette Cafe,305-307 Exhibition Street MELBOURNE VIC 3000,-37.80881313,144.968771771,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":35},""total_seats"":47}",City of Melbourne,com:food:707517:2c00ba8fd265695e
food_venue,B & Baguette Cafe,Ground 482 Bourke Street MELBOURNE VIC 3000,-37.8150902,144.959379419,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":8,""Seats - Indoor"":16},""total_seats"":24}",City of Melbourne,com:food:101178:74b72613efb13f7c
food_venue,B Cuz Coffee & Eatery,Ground 505-507 Spencer Street WEST MELBOURNE VIC 3003,-37.80883464,144.948632857,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:108864:d60f6bbcc1ac5504
food_venue,B Lucky and Sons,"Shop 307, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",-37.81073331,144.963018917,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Indoor"":49},""total_seats"":49}",City of Melbourne,com:food:105746:d6905647faf05898
food_venue,B'Churrasco,Level 1 61-69 A'Beckett Street MELBOURNE VIC 3000,-37.80919305,144.961748936,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":180},""total_seats"":180}",City of Melbourne,com:food:500333:6be4d8c9b2bc8f7d
food_venue,Bababoi,"Unit 16, Ground 60 Siddeley Street DOCKLANDS VIC 3008",-37.82290352,144.952548545,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":16,""Seats - Indoor"":28},""total_seats"":44}",City of Melbourne,com:food:103980:2552d7ee281ebc1d
food_venue,Bacash,175-177 Domain Road SOUTH YARRA VIC 3141,-37.83430008,144.981945066,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100,""Seats - Outdoor"":24},""total_seats"":124}",City of Melbourne,com:food:102504:07e82a4202916e46
food_venue,Baci,"Shop 21, Ground 8 Whiteman Street SOUTHBANK VIC 3006",-37.82312164,144.958660189,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":100,""Seats - Indoor"":120},""total_seats"":220}",City of Melbourne,com:food:111175:25262257e8c1fe8c
food_venue,Bagel Hut,Ground 162 Little Lonsdale Street MELBOURNE VIC 3000,-37.80954055,144.967186648,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":16},""total_seats"":16}",City of Melbourne,com:food:106047:f3521a7cce3050e3
food_venue,Baguette Studios,Part 15-27 Wreckyn Street NORTH MELBOURNE VIC 3051,-37.80037867,144.953582587,"{""census_year"":2024,""industry_code"":""1174"",""industry_description"":""Bakery Product Manufacturing (Non-factory based)"",""seats"":{""Seats - Indoor"":10,""Seats - Outdoor"":10},""total_seats"":20}",City of Melbourne,com:food:110257:f53e3b026ba55a68
food_venue,Bailey Espresso Bar,Part Ground 179 Queen Street MELBOURNE VIC 3000,-37.81452036,144.959985646,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":24},""total_seats"":24}",City of Melbourne,com:food:108073:8b9fdbb124d8b5b2
food_venue,Ballers Clubhouse,Level 2-3 2 Coverlid Place MELBOURNE VIC 3000,-37.81206119,144.968535908,"{""census_year"":2024,""industry_code"":""9113"",""industry_description"":""Sports and Physical Recreation Venues, Grounds and Facilities Operation"",""seats"":{""Seats - Indoor"":50},""total_seats"":50}",City of Melbourne,com:food:101212:ca74fae64d5cc886
food_venue,Ballers Clubhouse,171-175 Elgin Street CARLTON VIC 3053,-37.79750574,144.968707877,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Indoor"":300,""Seats - Outdoor"":20},""total_seats"":320}",City of Melbourne,com:food:103102:8dcde8a0340d2fd6
food_venue,Baltic Buffet,296-298 Russell Street MELBOURNE VIC 3000,-37.80957196,144.966928628,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":40},""total_seats"":40}",City of Melbourne,com:food:108568:854a56f20cdc011d
food_venue,Bamboo Garden,"Shop 26, 320-380 Epsom Road FLEMINGTON VIC 3031",-37.78257295,144.915521168,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":12},""total_seats"":12}",City of Melbourne,com:food:602256:ce64c54a2ab40158
food_venue,Bamboo House,"Shop 1, 47-55 Little Bourke Street MELBOURNE VIC 3000",-37.81101377,144.971109213,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":120},""total_seats"":120}",City of Melbourne,com:food:105831:fd9c347e7b7b74ea
food_venue,BangPop,35 South Wharf Promenade SOUTH WHARF VIC 3006,-37.82409302,144.95033362,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":210,""Seats - Outdoor"":150},""total_seats"":360}",City of Melbourne,com:food:110988:645c4121277b3c1b
food_venue,Bar Ampere,16 Russell Place MELBOURNE VIC 3000,-37.81355434,144.967427503,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Outdoor"":34,""Seats - Indoor"":78},""total_seats"":112}",City of Melbourne,com:food:111394:e3c756df842dd6ba
food_venue,Bar Bellamy,164 Rathdowne Street CARLTON VIC 3053,-37.79547684,144.971131911,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":12,""Seats - Indoor"":35},""total_seats"":47}",City of Melbourne,com:food:108235:a625065a49173f34
food_venue,Bar Carlo,Ground 20 Meyers Place MELBOURNE VIC 3000,-37.81207814,144.972350463,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Indoor"":35},""total_seats"":35}",City of Melbourne,com:food:106559:0913a8a3c10702fd
food_venue,Bar Clara,"Shop 5, 83-89 Little Bourke Street MELBOURNE VIC 3000",-37.81128986,144.969912284,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Outdoor"":10,""Seats - Indoor"":32},""total_seats"":42}",City of Melbourne,com:food:103601:70a6e1de4ac9139e
food_venue,Bar Holiday,19-21 Lincoln Square South CARLTON VIC 3053,-37.80336259,144.962781304,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":50,""Seats - Outdoor"":15},""total_seats"":65}",City of Melbourne,com:food:518847:1a2123bf249536f0
food_venue,Bar Humbug,586 Little Bourke Street MELBOURNE VIC 3000,-37.81538903,144.954969041,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":100},""total_seats"":100}",City of Melbourne,com:food:105308:490de9f76f3bb289
food_venue,Bar Lourinha,37 Little Collins Street MELBOURNE VIC 3000,-37.81278443,144.972492686,"{""census_year"":2024,""industry_code"":""4520"",""industry_description"":""Pubs, Taverns and Bars"",""seats"":{""Seats - Outdoor"":16,""Seats - Indoor"":60},""total_seats"":76}",City of Melbourne,com:food:105911:0f1243fa7fcd66c2
food_venue,Bar Margaux,Basement 111 Lonsdale Street MELBOURNE VIC 3000,-37.81053335,144.969119408,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":213},""total_seats"":213}",City of Melbourne,com:food:105674:cbb3dfff92865803
food_venue,Bar Scopa,"Unit 1, Ground 127-133 Leicester Street CARLTON VIC 3053",-37.80290295,144.960208799,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":16,""Seats - Outdoor"":4},""total_seats"":20}",City of Melbourne,com:food:592858:74f4fb8caa2fc4e8
food_venue,Barbarella Gelato & Wine,"Shop 22A, Block Arcade MELBOURNE VIC 3000",-37.81561893,144.964428319,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":35},""total_seats"":35}",City of Melbourne,com:food:102141:b58c4e3d1c1485c6
food_venue,Baretto Cafe,Ground 161 Barry Street CARLTON VIC 3053,-37.80023307,144.959280641,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":15,""Seats - Indoor"":120},""total_seats"":135}",City of Melbourne,com:food:104466:f4a6c4007a6582a4
food_venue,Barista Cafe,"Shop 11, Ground 242 Exhibition Street MELBOURNE VIC 3000",-37.80941489,144.969975609,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":52},""total_seats"":52}",City of Melbourne,com:food:103618:6783651d90896f21
food_venue,Barkada,6 Sutherland Street MELBOURNE VIC 3000,-37.81131628,144.960948366,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":6,""Seats - Indoor"":70},""total_seats"":76}",City of Melbourne,com:food:650593:57cd5a24b51f275e
food_venue,Barra,89 Little Collins Street MELBOURNE VIC 3000,-37.81360963,144.970722603,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":36},""total_seats"":36}",City of Melbourne,com:food:709873:a0a7c76039ad7797
food_venue,baru,373 King Street WEST MELBOURNE VIC 3003,-37.81166257,144.953251433,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":24},""total_seats"":24}",City of Melbourne,com:food:105325:4e0fcded0d41c80f
food_venue,Basement Espresso,LwrGround 182-184 Victoria Parade EAST MELBOURNE VIC 3002,-37.80895362,144.977894549,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Outdoor"":8,""Seats - Indoor"":94},""total_seats"":102}",City of Melbourne,com:food:109660:f77c79ac64ddf6eb
food_venue,Basic Buns,358 Victoria Street NORTH MELBOURNE VIC 3051,-37.80537801,144.954338535,"{""census_year"":2024,""industry_code"":""4512"",""industry_description"":""Takeaway Food Services"",""seats"":{""Seats - Indoor"":10},""total_seats"":10}",City of Melbourne,com:food:109824:2d588662a8241765
food_venue,Basil With Thyme,Ground 271 William Street MELBOURNE VIC 3000,-37.81270785,144.956447353,"{""census_year"":2024,""industry_code"":""4511"",""industry_description"":""Cafes and Restaurants"",""seats"":{""Seats - Indoor"":90},""total_seats"":90}",City of Melbourne,com:food:110107:978d029846a2fb39
